power,aref,vref,xref,v_current,x_current_ticks,x_current_rads,pos1,pos2,to_pos_2,current
0.415,-2000.000,891.136,440.798,1200.000,425,0.246,-60.000,60.000,true,1.607
0.395,-2000.000,857.631,455.165,1200.000,445,0.334,-60.000,60.000,true,0.182
0.372,-2000.000,821.419,470.038,1140.000,466,0.417,-60.000,60.000,true,0.182
0.353,-2000.000,786.188,483.887,1100.000,484,0.492,-60.000,60.000,true,0.182
0.324,-2000.000,750.411,497.311,1020.000,504,0.580,-60.000,60.000,true,0.182
0.301,-2000.000,704.421,513.509,940.000,520,0.647,-60.000,60.000,true,0.182
0.280,-2000.000,665.707,526.395,880.000,538,0.718,-60.000,60.000,true,0.182
0.262,-2000.000,630.567,537.474,860.000,551,0.772,-60.000,60.000,true,0.098
0.245,-2000.000,598.217,547.150,800.000,562,0.818,-60.000,60.000,true,0.098
0.227,-2000.000,564.178,556.752,740.000,574,0.868,-60.000,60.000,true,0.098
0.208,-2000.000,532.371,565.219,680.000,587,0.922,-60.000,60.000,true,0.098
0.187,-2000.000,489.203,575.778,640.000,598,0.968,-60.000,60.000,true,0.098
0.171,-2000.000,457.021,583.132,620.000,606,1.002,-60.000,60.000,true,0.098
0.156,-2000.000,428.544,589.233,560.000,615,1.035,-60.000,60.000,true,0.094
0.000,-1232.280,560.000,621.000,520.000,622,1.068,-60.000,60.000,true,0.094
0.188,-3000.000,504.779,630.292,480.000,630,1.102,-60.000,60.000,true,0.094
0.167,-3000.000,458.883,637.312,460.000,636,1.127,-60.000,60.000,true,0.094
0.145,-3000.000,412.675,643.668,400.000,642,1.152,-60.000,60.000,true,0.094
0.123,-3000.000,361.730,649.811,340.000,646,1.169,-60.000,60.000,true,0.094
0.102,-3000.000,312.239,654.962,300.000,649,1.177,-60.000,60.000,true,0.094
0.083,-3000.000,268.433,658.881,220.000,651,1.185,-60.000,60.000,true,0.750
0.062,-3000.000,218.639,662.510,100.000,651,1.185,-60.000,60.000,true,0.750
0.042,-3000.000,170.181,665.259,60.000,651,1.185,-60.000,60.000,true,0.750
0.024,-3000.000,126.573,667.099,-20.000,650,1.181,-60.000,60.000,true,0.750
0.004,-3000.000,81.989,668.318,-20.000,650,1.177,-60.000,60.000,true,0.750
-0.021,-3000.000,26.503,668.808,-40.000,649,1.177,-60.000,60.000,true,0.750
-0.091,-3000.000,-18.496,668.530,-60.000,648,1.173,-60.000,60.000,true,0.750
-0.110,-3000.000,-60.636,667.679,-60.000,647,1.169,-60.000,60.000,true,0.156
-0.132,-3000.000,-107.146,666.018,-60.000,645,1.160,-60.000,60.000,true,0.156
-0.151,-3000.000,-148.690,663.959,-100.000,643,1.152,-60.000,60.000,true,0.156
-0.172,-3000.000,-190.802,661.280,-120.000,641,1.144,-60.000,60.000,true,0.156
-0.192,-3000.000,-233.361,657.970,-160.000,638,1.131,-60.000,60.000,true,0.156
-0.223,-3000.000,-294.932,651.917,-180.000,634,1.114,-60.000,60.000,true,0.156
-0.245,-3000.000,-338.833,646.958,-220.000,630,1.093,-60.000,60.000,true,0.156
-0.269,-3000.000,-386.359,640.837,-280.000,624,1.068,-60.000,60.000,true,1.129
0.000,-4615.273,-320.000,619.000,-320.000,618,1.043,-60.000,60.000,true,1.129
0.030,0.000,0.000,617.922,-380.000,611,1.014,-60.000,60.000,true,1.129
0.036,-0.000,0.000,617.922,-420.000,603,0.981,-60.000,60.000,true,1.129
0.040,-0.000,0.000,617.922,-360.000,598,0.964,-60.000,60.000,true,1.129
0.044,-0.000,0.000,617.922,-340.000,594,0.947,-60.000,60.000,true,1.129
0.046,-0.000,0.000,617.922,-220.000,592,0.939,-60.000,60.000,true,1.129
0.046,-0.000,0.000,617.922,-180.000,590,0.931,-60.000,60.000,true,0.885
0.048,-0.000,0.000,617.922,-100.000,590,0.931,-60.000,60.000,true,0.885
0.048,-0.000,0.000,617.922,-60.000,590,0.931,-60.000,60.000,true,0.885
0.048,-0.000,0.000,617.922,-0.000,590,0.935,-60.000,60.000,true,0.885
0.048,-0.000,0.000,617.922,20.000,591,0.935,-60.000,60.000,true,0.885
0.048,-0.000,0.000,617.922,20.000,591,0.935,-60.000,60.000,true,0.885
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.885
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.021
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.021
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.021
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.021
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.021
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.021
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.021
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.102
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.102
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.102
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.102
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.102
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.102
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.102
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.393
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.393
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.393
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.393
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.393
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.393
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.393
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.564
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.564
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.564
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.564
0.048,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.564
0.047,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.564
0.047,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.729
0.047,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.729
0.047,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.729
0.047,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.729
0.047,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.729
0.047,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.729
0.047,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.729
0.047,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.954
0.047,-0.000,0.000,617.922,-0.000,591,0.935,-60.000,60.000,true,0.954
0.046,-0.000,0.000,617.922,20.000,592,0.939,-60.000,60.000,true,0.954
0.046,-0.000,0.000,617.922,20.000,592,0.939,-60.000,60.000,true,0.954
0.046,-0.000,0.000,617.922,20.000,592,0.939,-60.000,60.000,true,0.954
0.046,-0.000,0.000,617.922,-0.000,592,0.939,-60.000,60.000,true,0.954
0.046,-0.000,0.000,617.922,-0.000,592,0.939,-60.000,60.000,true,0.954
0.046,-0.000,0.000,617.922,-0.000,592,0.939,-60.000,60.000,true,0.954
0.046,-0.000,0.000,617.922,-0.000,592,0.939,-60.000,60.000,true,1.031
0.046,-0.000,0.000,617.922,-0.000,592,0.939,-60.000,60.000,true,1.031
0.046,-0.000,0.000,617.922,-0.000,592,0.939,-60.000,60.000,true,1.031
0.046,-0.000,0.000,617.922,-0.000,592,0.939,-60.000,60.000,true,1.031
0.046,-0.000,0.000,617.922,-0.000,592,0.943,-60.000,60.000,true,1.031
0.046,-0.000,0.000,617.922,20.000,593,0.943,-60.000,60.000,true,1.031
0.046,-0.000,0.000,617.922,20.000,593,0.943,-60.000,60.000,true,1.031
0.045,-0.000,0.000,617.922,40.000,594,0.947,-60.000,60.000,true,0.962
0.045,-0.000,0.000,617.922,20.000,595,0.952,-60.000,60.000,true,0.962
0.045,-0.000,0.000,617.922,40.000,596,0.956,-60.000,60.000,true,0.962
0.043,-0.000,0.000,617.922,40.000,596,0.960,-60.000,60.000,true,0.962
0.043,-0.000,0.000,617.922,80.000,598,0.964,-60.000,60.000,true,0.962
0.040,-0.000,0.000,617.922,80.000,599,0.968,-60.000,60.000,true,0.962
0.040,-0.000,0.000,617.922,80.000,600,0.977,-60.000,60.000,true,0.962
0.038,-0.000,0.000,617.922,80.000,603,0.985,-60.000,60.000,true,0.750
0.036,-0.000,0.000,617.922,100.000,604,0.989,-60.000,60.000,true,0.750
0.035,-0.000,0.000,617.922,120.000,606,0.997,-60.000,60.000,true,0.750
0.033,-0.000,0.000,617.922,120.000,608,1.006,-60.000,60.000,true,0.750
0.031,-0.000,0.000,617.922,120.000,610,1.014,-60.000,60.000,true,0.750
0.030,-0.000,0.000,617.922,120.000,612,1.022,-60.000,60.000,true,0.750
0.030,-0.000,0.000,617.922,120.000,614,1.031,-60.000,60.000,true,0.750
0.000,0.000,120.000,615.000,120.000,615,1.035,-60.000,60.000,true,0.528
0.000,-1238.332,100.000,617.000,100.000,617,1.043,-60.000,60.000,true,0.528
0.000,0.000,100.000,618.000,100.000,618,1.048,-60.000,60.000,true,0.528
0.000,-1394.096,80.000,619.000,80.000,619,1.052,-60.000,60.000,true,0.528
0.000,0.000,80.000,619.000,60.000,619,1.052,-60.000,60.000,true,0.528
0.000,-2042.427,40.000,619.000,20.000,619,1.052,-60.000,60.000,true,0.528
0.000,-917.613,20.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,-1035.963,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
-0.119,-3000.000,-42.943,618.385,-0.000,619,1.052,-60.000,60.000,false,0.003
-0.145,-3000.000,-96.496,616.663,-0.000,619,1.052,-60.000,60.000,false,0.003
-0.169,-3000.000,-144.635,614.342,-20.000,618,1.048,-60.000,60.000,false,0.003
-0.191,-3000.000,-187.934,611.629,-40.000,617,1.043,-60.000,60.000,false,0.929
-0.221,-3000.000,-246.760,606.791,-60.000,615,1.035,-60.000,60.000,false,0.929
-0.251,-3000.000,-303.468,601.055,-100.000,612,1.022,-60.000,60.000,false,0.929
-0.280,-3000.000,-359.568,594.331,-140.000,609,1.006,-60.000,60.000,false,0.929
-0.308,-3000.000,-414.950,586.670,-220.000,604,0.985,-60.000,60.000,false,0.929
-0.334,-3000.000,-465.952,578.749,-260.000,598,0.964,-60.000,60.000,false,0.929
-0.359,-3000.000,-514.181,570.483,-320.000,591,0.931,-60.000,60.000,false,1.541
-0.388,-3000.000,-570.469,559.779,-420.000,581,0.889,-60.000,60.000,false,1.541
-0.420,-3000.000,-630.412,547.183,-480.000,572,0.856,-60.000,60.000,false,1.541
-0.446,-3000.000,-683.982,534.969,-540.000,562,0.810,-60.000,60.000,false,1.541
-0.472,-3000.000,-735.219,522.412,-600.000,549,0.755,-60.000,60.000,false,1.541
-0.511,-3000.000,-814.460,500.900,-680.000,531,0.680,-60.000,60.000,false,1.541
-0.538,-3000.000,-868.114,485.374,-720.000,516,0.618,-60.000,60.000,false,1.694
-0.565,-3000.000,-924.865,467.878,-820.000,497,0.538,-60.000,60.000,false,1.694
-0.597,-3000.000,-985.029,448.124,-860.000,482,0.476,-60.000,60.000,false,1.694
-0.622,-3000.000,-1035.472,430.713,-920.000,466,0.405,-60.000,60.000,false,1.694
-0.647,-3000.000,-1086.395,412.272,-940.000,448,0.334,-60.000,60.000,false,1.694
-0.674,-3000.000,-1140.640,391.647,-1020.000,429,0.250,-60.000,60.000,false,1.694
-0.532,2000.000,-1106.239,372.620,-1100.000,407,0.163,-60.000,60.000,false,1.909
-0.513,2000.000,-1071.429,353.972,-1180.000,383,0.063,-60.000,60.000,false,1.909
-0.495,2000.000,-1034.579,334.909,-1220.000,363,-0.021,-60.000,60.000,false,1.909
-0.475,2000.000,-1003.599,319.364,-1280.000,342,-0.109,-60.000,60.000,false,1.909
-0.458,2000.000,-970.409,303.260,-1260.000,323,-0.188,-60.000,60.000,false,1.909
-0.438,2000.000,-939.621,288.795,-1240.000,303,-0.271,-60.000,60.000,false,1.909
-0.418,2000.000,-904.174,272.770,-1200.000,283,-0.359,-60.000,60.000,false,0.287
-0.395,2000.000,-868.271,257.183,-1180.000,260,-0.455,-60.000,60.000,false,0.287
-0.358,2000.000,-821.003,237.780,-1140.000,233,-0.563,-60.000,60.000,false,0.287
-0.339,2000.000,-782.842,222.843,-1120.000,217,-0.630,-60.000,60.000,false,0.287
-0.322,2000.000,-752.106,211.284,-1040.000,201,-0.697,-60.000,60.000,false,0.287
-0.303,2000.000,-719.128,199.427,-1020.000,185,-0.764,-60.000,60.000,false,0.287
-0.283,2000.000,-685.563,187.921,-940.000,167,-0.839,-60.000,60.000,false,0.182
-0.261,2000.000,-644.527,174.697,-920.000,152,-0.901,-60.000,60.000,false,0.182
-0.238,2000.000,-609.174,163.929,-860.000,135,-0.977,-60.000,60.000,false,0.182
-0.217,2000.000,-566.900,151.946,-800.000,122,-1.027,-60.000,60.000,false,0.182
-0.198,2000.000,-531.606,142.565,-740.000,109,-1.081,-60.000,60.000,false,0.182
-0.180,2000.000,-497.747,134.138,-720.000,98,-1.123,-60.000,60.000,false,0.182
-0.164,2000.000,-467.676,127.106,-680.000,88,-1.164,-60.000,60.000,false,0.149
-0.146,2000.000,-434.504,119.900,-660.000,79,-1.202,-60.000,60.000,false,0.149
0.061,0.000,0.000,116.078,-600.000,71,-1.235,-60.000,60.000,false,0.149
0.068,-0.000,0.000,116.078,-540.000,62,-1.277,-60.000,60.000,false,0.149
0.074,-0.000,0.000,116.078,-480.000,55,-1.306,-60.000,60.000,false,0.149
0.079,-0.000,0.000,116.078,-340.000,50,-1.323,-60.000,60.000,false,0.149
0.081,-0.000,0.000,116.078,-200.000,48,-1.331,-60.000,60.000,false,0.820
0.081,-0.000,0.000,116.078,-140.000,47,-1.335,-60.000,60.000,false,0.820
0.081,-0.000,0.000,116.078,-60.000,47,-1.335,-60.000,60.000,false,0.820
0.081,-0.000,0.000,116.078,-40.000,47,-1.335,-60.000,60.000,false,0.820
0.081,-0.000,0.000,116.078,-0.000,47,-1.335,-60.000,60.000,false,0.820
0.081,-0.000,0.000,116.078,-0.000,47,-1.335,-60.000,60.000,false,0.820
0.081,-0.000,0.000,116.078,-0.000,47,-1.335,-60.000,60.000,false,0.820
0.081,-0.000,0.000,116.078,-0.000,47,-1.335,-60.000,60.000,false,0.204
0.081,-0.000,0.000,116.078,-0.000,47,-1.335,-60.000,60.000,false,0.204
0.081,-0.000,0.000,116.078,-0.000,47,-1.335,-60.000,60.000,false,0.204
0.081,-0.000,0.000,116.078,-0.000,47,-1.335,-60.000,60.000,false,0.204
0.081,-0.000,0.000,116.078,-0.000,47,-1.335,-60.000,60.000,false,0.204
0.081,-0.000,0.000,116.078,-0.000,47,-1.335,-60.000,60.000,false,0.204
0.081,-0.000,0.000,116.078,-0.000,47,-1.335,-60.000,60.000,false,0.204
0.081,-0.000,0.000,116.078,-0.000,47,-1.335,-60.000,60.000,false,0.102
0.081,-0.000,0.000,116.078,20.000,48,-1.331,-60.000,60.000,false,0.102
0.081,-0.000,0.000,116.078,20.000,48,-1.331,-60.000,60.000,false,0.102
0.081,-0.000,0.000,116.078,-0.000,48,-1.327,-60.000,60.000,false,0.102
0.081,-0.000,0.000,116.078,20.000,49,-1.327,-60.000,60.000,false,0.102
0.081,-0.000,0.000,116.078,20.000,49,-1.327,-60.000,60.000,false,0.102
0.079,-0.000,0.000,116.078,40.000,50,-1.323,-60.000,60.000,false,0.291
0.079,-0.000,0.000,116.078,20.000,50,-1.323,-60.000,60.000,false,0.291
0.079,-0.000,0.000,116.078,20.000,50,-1.323,-60.000,60.000,false,0.291
0.079,-0.000,0.000,116.078,40.000,51,-1.319,-60.000,60.000,false,0.291
0.079,-0.000,0.000,116.078,20.000,51,-1.319,-60.000,60.000,false,0.291
0.077,-0.000,0.000,116.078,40.000,52,-1.315,-60.000,60.000,false,0.291
0.077,-0.000,0.000,116.078,60.000,53,-1.310,-60.000,60.000,false,0.291
0.076,-0.000,0.000,116.078,60.000,54,-1.306,-60.000,60.000,false,0.371
0.076,-0.000,0.000,116.078,40.000,55,-1.302,-60.000,60.000,false,0.371
0.074,-0.000,0.000,116.078,60.000,56,-1.298,-60.000,60.000,false,0.371
0.074,-0.000,0.000,116.078,60.000,57,-1.294,-60.000,60.000,false,0.371
0.072,-0.000,0.000,116.078,80.000,59,-1.285,-60.000,60.000,false,0.371
0.072,-0.000,0.000,116.078,60.000,60,-1.281,-60.000,60.000,false,0.371
0.070,-0.000,0.000,116.078,80.000,61,-1.273,-60.000,60.000,false,0.331
0.068,-0.000,0.000,116.078,80.000,63,-1.269,-60.000,60.000,false,0.331
0.068,-0.000,0.000,116.078,80.000,64,-1.265,-60.000,60.000,false,0.331
0.067,-0.000,0.000,116.078,80.000,65,-1.260,-60.000,60.000,false,0.331
0.067,-0.000,0.000,116.078,80.000,67,-1.252,-60.000,60.000,false,0.331
0.064,-0.000,0.000,116.078,80.000,68,-1.248,-60.000,60.000,false,0.331
0.063,-0.000,0.000,116.078,100.000,70,-1.239,-60.000,60.000,false,0.331
0.063,-0.000,0.000,116.078,100.000,71,-1.235,-60.000,60.000,false,0.266
0.061,-0.000,0.000,116.078,80.000,73,-1.227,-60.000,60.000,false,0.266
0.059,-0.000,0.000,116.078,80.000,74,-1.223,-60.000,60.000,false,0.266
0.058,-0.000,0.000,116.078,80.000,76,-1.214,-60.000,60.000,false,0.266
0.058,-0.000,0.000,116.078,100.000,78,-1.206,-60.000,60.000,false,0.266
0.055,-0.000,0.000,116.078,80.000,80,-1.198,-60.000,60.000,false,0.266
0.053,-0.000,0.000,116.078,100.000,82,-1.185,-60.000,60.000,false,0.255
0.051,-0.000,0.000,116.078,80.000,84,-1.181,-60.000,60.000,false,0.255
0.049,-0.000,0.000,116.078,120.000,86,-1.173,-60.000,60.000,false,0.255
0.049,-0.000,0.000,116.078,100.000,88,-1.164,-60.000,60.000,false,0.255
0.047,-0.000,0.000,116.078,120.000,89,-1.156,-60.000,60.000,false,0.255
0.045,-0.000,0.000,116.078,100.000,91,-1.152,-60.000,60.000,false,0.255
0.045,-0.000,0.000,116.078,100.000,93,-1.144,-60.000,60.000,false,0.255
0.043,-0.000,0.000,116.078,100.000,94,-1.135,-60.000,60.000,false,0.222
0.041,-0.000,0.000,116.078,100.000,96,-1.131,-60.000,60.000,false,0.222
0.040,-0.000,0.000,116.078,100.000,98,-1.123,-60.000,60.000,false,0.222
0.038,-0.000,0.000,116.078,120.000,100,-1.114,-60.000,60.000,false,0.222
0.038,-0.000,0.000,116.078,100.000,102,-1.106,-60.000,60.000,false,0.222
0.035,-0.000,0.000,116.078,100.000,103,-1.102,-60.000,60.000,false,0.222
0.035,-0.000,0.000,116.078,80.000,104,-1.098,-60.000,60.000,false,0.153
0.034,-0.000,0.000,116.078,80.000,105,-1.093,-60.000,60.000,false,0.153
0.034,-0.000,0.000,116.078,80.000,106,-1.089,-60.000,60.000,false,0.153
0.032,-0.000,0.000,116.078,60.000,107,-1.085,-60.000,60.000,false,0.153
0.032,-0.000,0.000,116.078,60.000,108,-1.081,-60.000,60.000,false,0.153
0.031,-0.000,0.000,116.078,60.000,109,-1.077,-60.000,60.000,false,0.153
0.031,-0.000,0.000,116.078,60.000,110,-1.073,-60.000,60.000,false,0.353
0.029,-0.000,0.000,116.078,60.000,111,-1.068,-60.000,60.000,false,0.353
0.000,1284.470,80.000,112.000,80.000,112,-1.064,-60.000,60.000,false,0.353
0.000,-1356.024,60.000,113.000,60.000,113,-1.060,-60.000,60.000,false,0.353
0.000,1416.677,80.000,114.000,60.000,114,-1.056,-60.000,60.000,false,0.353
0.000,-1160.045,60.000,114.000,40.000,114,-1.056,-60.000,60.000,false,0.353
0.000,-1341.067,40.000,114.000,40.000,114,-1.056,-60.000,60.000,false,0.353
0.000,-1456.580,20.000,114.000,-0.000,114,-1.056,-60.000,60.000,false,0.010
0.000,-1320.001,-0.000,114.000,-0.000,114,-1.056,-60.000,60.000,false,0.010
0.000,0.000,-0.000,114.000,-0.000,114,-1.056,-60.000,60.000,false,0.010
0.000,0.000,-0.000,114.000,-0.000,114,-1.056,-60.000,60.000,false,0.010
0.000,0.000,-0.000,114.000,-0.000,114,-1.056,-60.000,60.000,false,0.010
0.000,0.000,-0.000,114.000,-0.000,114,-1.056,-60.000,60.000,false,0.010
0.000,0.000,-0.000,114.000,-0.000,114,-1.056,-60.000,60.000,false,0.010
0.000,0.000,-0.000,114.000,-0.000,114,-1.056,-60.000,60.000,false,0.000
0.000,0.000,-0.000,114.000,-0.000,114,-1.056,-60.000,60.000,false,0.000
0.000,0.000,-0.000,114.000,-0.000,114,-1.056,-60.000,60.000,false,0.000
0.000,0.000,-0.000,114.000,-0.000,114,-1.056,-60.000,60.000,false,0.000
0.000,0.000,-0.000,114.000,-0.000,114,-1.056,-60.000,60.000,false,0.000
0.000,0.000,-0.000,114.000,-0.000,114,-1.056,-60.000,60.000,false,0.000
0.000,0.000,-0.000,114.000,-0.000,114,-1.056,-60.000,60.000,false,0.000
0.000,0.000,-0.000,114.000,-0.000,114,-1.056,-60.000,60.000,false,0.003
0.000,0.000,-0.000,114.000,-0.000,114,-1.056,-60.000,60.000,false,0.003
0.000,0.000,-0.000,114.000,-0.000,114,-1.056,-60.000,60.000,false,0.003
0.000,0.000,-0.000,114.000,-0.000,114,-1.056,-60.000,60.000,false,0.003
0.000,0.000,-0.000,114.000,-0.000,114,-1.056,-60.000,60.000,false,0.003
0.000,0.000,-0.000,114.000,-0.000,114,-1.056,-60.000,60.000,false,0.003
0.000,0.000,-0.000,114.000,-0.000,114,-1.056,-60.000,60.000,false,0.003
0.000,0.000,-0.000,114.000,-0.000,114,-1.056,-60.000,60.000,false,0.003
0.000,0.000,-0.000,114.000,-0.000,114,-1.056,-60.000,60.000,false,0.003
0.119,3000.000,42.180,114.593,-0.000,114,-1.056,-60.000,60.000,true,0.003
0.154,3000.000,113.424,117.287,-0.000,114,-1.056,-60.000,60.000,true,0.003
0.183,3000.000,169.393,120.447,-0.000,114,-1.056,-60.000,60.000,true,0.003
0.206,3000.000,213.472,123.583,-0.000,115,-1.052,-60.000,60.000,true,0.003
0.229,3000.000,259.693,127.585,60.000,117,-1.043,-60.000,60.000,true,0.670
0.258,3000.000,314.542,133.335,80.000,118,-1.039,-60.000,60.000,true,0.670
0.285,3000.000,362.639,139.149,100.000,120,-1.031,-60.000,60.000,true,0.670
0.310,3000.000,410.087,145.635,100.000,123,-1.018,-60.000,60.000,true,0.670
0.338,3000.000,459.114,153.138,180.000,127,-1.002,-60.000,60.000,true,0.670
0.373,3000.000,521.842,164.050,260.000,132,-0.981,-60.000,60.000,true,0.670
0.400,3000.000,574.378,174.108,300.000,139,-0.947,-60.000,60.000,true,1.745
0.428,3000.000,627.756,185.277,380.000,147,-0.914,-60.000,60.000,true,1.745
0.453,3000.000,676.891,196.364,460.000,155,-0.881,-60.000,60.000,true,1.745
0.476,3000.000,721.914,207.198,500.000,164,-0.843,-60.000,60.000,true,1.745
0.500,3000.000,768.369,219.096,560.000,174,-0.801,-60.000,60.000,true,1.745
0.524,3000.000,815.533,231.918,660.000,188,-0.743,-60.000,60.000,true,1.745
0.567,3000.000,896.809,256.214,740.000,208,-0.659,-60.000,60.000,true,1.742
0.590,3000.000,944.297,271.162,820.000,221,-0.605,-60.000,60.000,true,1.742
0.613,3000.000,992.002,286.936,860.000,236,-0.538,-60.000,60.000,true,1.742
0.635,3000.000,1037.650,302.725,940.000,251,-0.480,-60.000,60.000,true,1.742
0.657,3000.000,1082.591,318.943,980.000,267,-0.409,-60.000,60.000,true,1.742
0.679,3000.000,1128.982,336.401,1060.000,290,-0.317,-60.000,60.000,true,1.742
0.536,-2000.000,1088.152,358.615,1120.000,309,-0.234,-60.000,60.000,true,1.742
0.517,-2000.000,1052.128,377.566,1180.000,334,-0.134,-60.000,60.000,true,1.592
0.496,-2000.000,1014.976,396.420,1220.000,354,-0.046,-60.000,60.000,true,1.592
0.472,-2000.000,973.210,416.744,1220.000,380,0.058,-60.000,60.000,true,1.592
0.451,-2000.000,938.070,433.226,1200.000,400,0.142,-60.000,60.000,true,1.592
0.422,-2000.000,904.377,448.461,1180.000,424,0.242,-60.000,60.000,true,1.592
0.401,-2000.000,860.929,467.164,1140.000,443,0.321,-60.000,60.000,true,1.592
0.383,-2000.000,828.267,480.691,1060.000,462,0.401,-60.000,60.000,true,0.207
0.362,-2000.000,789.477,496.003,1020.000,477,0.463,-60.000,60.000,true,0.207
0.337,-2000.000,743.053,513.250,940.000,498,0.551,-60.000,60.000,true,0.207
0.320,-2000.000,710.383,524.854,900.000,512,0.609,-60.000,60.000,true,0.207
0.302,-2000.000,680.539,535.010,840.000,527,0.672,-60.000,60.000,true,0.207
0.284,-2000.000,642.246,547.306,820.000,540,0.726,-60.000,60.000,true,0.207
0.267,-2000.000,609.010,557.427,780.000,553,0.780,-60.000,60.000,true,0.422
0.245,-2000.000,568.830,568.855,760.000,567,0.839,-60.000,60.000,true,0.422
0.228,-2000.000,538.851,576.932,740.000,578,0.881,-60.000,60.000,true,0.422
0.209,-2000.000,501.619,586.270,720.000,591,0.939,-60.000,60.000,true,0.422
0.178,-2000.000,449.622,597.959,640.000,610,1.018,-60.000,60.000,true,0.422
0.148,-2000.000,391.651,609.311,600.000,626,1.085,-60.000,60.000,true,0.346
0.126,-2000.000,351.089,616.432,560.000,636,1.127,-60.000,60.000,true,0.346
-0.045,0.000,0.000,617.922,560.000,644,1.156,-60.000,60.000,true,0.346
-0.051,-0.000,0.000,617.922,520.000,651,1.185,-60.000,60.000,true,0.346
-0.056,-0.000,0.000,617.922,500.000,657,1.210,-60.000,60.000,true,0.346
