power,aref,vref,xref,v_current,x_current_ticks,x_current_rads,pos1,pos2,to_pos_2,current
-0.254,-3000.000,-306.350,471.089,-80.000,485,0.492,0.000,30.000,false,0.003
-0.279,-3000.000,-351.757,465.765,-100.000,482,0.480,0.000,30.000,false,1.490
-0.313,-3000.000,-416.714,456.742,-160.000,478,0.463,0.000,30.000,false,1.490
-0.338,-3000.000,-464.236,449.389,-240.000,474,0.442,0.000,30.000,false,1.490
-0.366,-3000.000,-518.889,439.936,-260.000,468,0.417,0.000,30.000,false,1.490
-0.391,-3000.000,-567.277,430.786,-340.000,461,0.388,0.000,30.000,false,1.490
-0.252,2000.000,-532.110,421.429,-400.000,452,0.355,0.000,30.000,false,1.490
-0.236,2000.000,-499.777,413.350,-480.000,441,0.305,0.000,30.000,false,1.822
-0.211,2000.000,-451.846,402.521,-580.000,429,0.255,0.000,30.000,false,1.822
-0.194,2000.000,-419.805,395.796,-600.000,419,0.217,0.000,30.000,false,1.822
-0.178,2000.000,-390.498,390.073,-620.000,411,0.179,0.000,30.000,false,1.822
-0.162,2000.000,-360.985,384.747,-580.000,403,0.146,0.000,30.000,false,1.822
-0.144,2000.000,-329.445,379.551,-560.000,394,0.109,0.000,30.000,false,1.822
-0.125,2000.000,-296.909,374.721,-520.000,386,0.075,0.000,30.000,false,1.822
-0.099,2000.000,-254.183,369.291,-500.000,374,0.025,0.000,30.000,false,0.109
0.000,2601.245,-460.000,368.000,-440.000,367,-0.004,0.000,30.000,false,0.109
0.029,0.000,0.000,367.000,-380.000,361,-0.025,0.000,30.000,false,0.109
0.033,-0.000,0.000,367.000,-360.000,356,-0.046,0.000,30.000,false,0.109
0.035,-0.000,0.000,367.000,-260.000,355,-0.050,0.000,30.000,false,0.109
0.037,-0.000,0.000,367.000,-160.000,352,-0.063,0.000,30.000,false,0.109
0.037,-0.000,0.000,367.000,-60.000,352,-0.063,0.000,30.000,false,0.255
0.037,-0.000,0.000,367.000,-20.000,352,-0.063,0.000,30.000,false,0.255
0.037,-0.000,0.000,367.000,20.000,353,-0.058,0.000,30.000,false,0.255
0.037,-0.000,0.000,367.000,20.000,353,-0.058,0.000,30.000,false,0.255
0.037,-0.000,0.000,367.000,20.000,353,-0.058,0.000,30.000,false,0.255
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.255
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.105
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.105
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.105
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.105
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.105
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.105
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.105
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.087
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.087
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.087
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.087
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.087
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.087
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.087
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.105
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.105
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.105
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.105
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.105
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.105
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.247
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.247
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.247
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.247
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.247
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.247
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.408
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.408
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.408
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.408
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.408
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.408
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.532
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.532
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.532
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.532
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.532
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.532
0.037,-0.000,0.000,367.000,-0.000,353,-0.058,0.000,30.000,false,0.725
0.035,-0.000,0.000,367.000,20.000,354,-0.054,0.000,30.000,false,0.725
0.035,-0.000,0.000,367.000,20.000,354,-0.054,0.000,30.000,false,0.725
0.035,-0.000,0.000,367.000,20.000,354,-0.054,0.000,30.000,false,0.725
0.035,-0.000,0.000,367.000,-0.000,354,-0.054,0.000,30.000,false,0.725
0.035,-0.000,0.000,367.000,-0.000,354,-0.054,0.000,30.000,false,0.725
0.035,-0.000,0.000,367.000,-0.000,354,-0.054,0.000,30.000,false,0.725
0.035,-0.000,0.000,367.000,-0.000,354,-0.054,0.000,30.000,false,0.707
0.035,-0.000,0.000,367.000,-0.000,354,-0.054,0.000,30.000,false,0.707
0.035,-0.000,0.000,367.000,-0.000,354,-0.054,0.000,30.000,false,0.707
0.035,-0.000,0.000,367.000,-0.000,354,-0.054,0.000,30.000,false,0.707
0.035,-0.000,0.000,367.000,-0.000,354,-0.054,0.000,30.000,false,0.707
0.035,-0.000,0.000,367.000,-0.000,354,-0.054,0.000,30.000,false,0.707
0.035,-0.000,0.000,367.000,-0.000,354,-0.054,0.000,30.000,false,0.707
0.035,-0.000,0.000,367.000,-0.000,354,-0.054,0.000,30.000,false,0.707
0.035,-0.000,0.000,367.000,20.000,355,-0.050,0.000,30.000,false,0.798
0.034,-0.000,0.000,367.000,20.000,356,-0.046,0.000,30.000,false,0.798
0.034,-0.000,0.000,367.000,40.000,356,-0.046,0.000,30.000,false,0.798
0.034,-0.000,0.000,367.000,40.000,357,-0.038,0.000,30.000,false,0.798
0.032,-0.000,0.000,367.000,60.000,359,-0.033,0.000,30.000,false,0.798
0.030,-0.000,0.000,367.000,80.000,360,-0.029,0.000,30.000,false,0.798
0.030,-0.000,0.000,367.000,80.000,362,-0.021,0.000,30.000,false,0.798
0.000,0.000,80.000,363.000,100.000,364,-0.013,0.000,30.000,false,0.594
0.000,957.367,100.000,365.000,100.000,365,-0.008,0.000,30.000,false,0.594
0.000,0.000,100.000,366.000,100.000,367,0.000,0.000,30.000,false,0.594
0.000,0.000,100.000,367.000,80.000,367,0.000,0.000,30.000,false,0.594
0.000,-2180.019,60.000,367.000,40.000,367,0.000,0.000,30.000,false,0.594
0.000,-2025.414,20.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.594
0.000,-1285.578,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
-0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
-0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
-0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
-0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
-0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
-0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
-0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
-0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
-0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
-0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
-0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
-0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
-0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
-0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
-0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
-0.000,0.000,-0.000,367.000,-0.000,367,0.000,0.000,30.000,false,0.003
