time,power,aref,vref,xref,v_current,x_current_ticks,x_current_rads,pos1,pos2,to_pos_2,current,count,at_target
37.533,0.021,3000.000,-69.119,91.445,-220.000,84,-1.181,-60.000,60.000,false,0.554,15,false
37.548,0.044,3000.000,-22.455,91.096,-220.000,81,-1.194,-60.000,60.000,false,0.554,15,false
37.567,0.116,3000.000,25.157,91.495,-180.000,79,-1.202,-60.000,60.000,false,0.554,15,false
37.596,0.143,3000.000,81.500,93.026,-100.000,77,-1.210,-60.000,60.000,false,0.116,15,false
37.626,0.186,3000.000,166.908,97.778,-40.000,76,-1.214,-60.000,60.000,false,0.116,15,false
37.651,0.234,3000.000,262.261,106.113,-0.000,77,-1.210,-60.000,60.000,false,0.116,15,false
37.674,0.093,-2000.000,203.678,112.079,60.000,79,-1.202,-60.000,60.000,false,0.116,15,false
37.692,0.080,-2000.000,170.995,114.874,60.000,80,-1.198,-60.000,60.000,false,0.116,15,false
37.708,0.050,0.000,0.000,116.078,100.000,82,-1.189,-60.000,60.000,false,0.896,15,false
37.722,0.050,-0.000,0.000,116.078,80.000,83,-1.185,-60.000,60.000,false,0.896,15,false
37.736,0.050,-0.000,0.000,116.078,80.000,83,-1.185,-60.000,60.000,false,0.896,15,false
37.750,0.050,-0.000,0.000,116.078,60.000,84,-1.181,-60.000,60.000,false,0.896,15,false
37.767,0.048,-0.000,0.000,116.078,60.000,85,-1.177,-60.000,60.000,false,0.896,15,false
37.782,0.048,-0.000,0.000,116.078,40.000,85,-1.177,-60.000,60.000,false,0.896,15,false
37.802,0.048,-0.000,0.000,116.078,40.000,85,-1.177,-60.000,60.000,false,0.896,15,false
37.818,0.048,-0.000,0.000,116.078,-0.000,85,-1.177,-60.000,60.000,false,0.025,15,false
37.836,0.048,-0.000,0.000,116.078,-0.000,85,-1.177,-60.000,60.000,false,0.025,15,false
37.852,0.048,-0.000,0.000,116.078,-0.000,85,-1.177,-60.000,60.000,false,0.025,15,false
37.871,0.048,-0.000,0.000,116.078,-0.000,85,-1.173,-60.000,60.000,false,0.025,15,false
37.892,0.048,-0.000,0.000,116.078,20.000,86,-1.173,-60.000,60.000,false,0.025,15,false
37.910,0.048,-0.000,0.000,116.078,20.000,86,-1.173,-60.000,60.000,false,0.025,15,false
37.935,0.048,-0.000,0.000,116.078,-0.000,86,-1.173,-60.000,60.000,false,0.196,15,false
37.950,0.048,-0.000,0.000,116.078,-0.000,86,-1.173,-60.000,60.000,false,0.196,15,false
37.968,0.046,-0.000,0.000,116.078,20.000,87,-1.169,-60.000,60.000,false,0.196,15,false
37.994,0.046,-0.000,0.000,116.078,20.000,87,-1.169,-60.000,60.000,false,0.196,15,false
38.011,0.046,-0.000,0.000,116.078,20.000,87,-1.169,-60.000,60.000,false,0.196,15,false
38.030,0.046,-0.000,0.000,116.078,-0.000,87,-1.169,-60.000,60.000,false,0.196,15,false
38.046,0.046,-0.000,0.000,116.078,-0.000,87,-1.169,-60.000,60.000,false,0.386,15,false
38.060,0.046,-0.000,0.000,116.078,-0.000,87,-1.164,-60.000,60.000,false,0.386,15,false
38.075,0.046,-0.000,0.000,116.078,20.000,88,-1.164,-60.000,60.000,false,0.386,15,false
38.093,0.046,-0.000,0.000,116.078,20.000,88,-1.164,-60.000,60.000,false,0.386,15,false
38.108,0.046,-0.000,0.000,116.078,20.000,88,-1.164,-60.000,60.000,false,0.386,15,false
38.124,0.046,-0.000,0.000,116.078,-0.000,88,-1.164,-60.000,60.000,false,0.386,15,false
38.144,0.046,-0.000,0.000,116.078,-0.000,88,-1.164,-60.000,60.000,false,0.386,15,false
38.161,0.046,-0.000,0.000,116.078,-0.000,88,-1.164,-60.000,60.000,false,0.492,15,false
38.175,0.046,-0.000,0.000,116.078,-0.000,88,-1.164,-60.000,60.000,false,0.492,15,false
38.194,0.046,-0.000,0.000,116.078,-0.000,88,-1.164,-60.000,60.000,false,0.492,15,false
38.209,0.046,-0.000,0.000,116.078,-0.000,88,-1.164,-60.000,60.000,false,0.492,15,false
38.223,0.046,-0.000,0.000,116.078,-0.000,88,-1.164,-60.000,60.000,false,0.492,15,false
38.238,0.046,-0.000,0.000,116.078,-0.000,88,-1.164,-60.000,60.000,false,0.492,15,false
38.256,0.046,-0.000,0.000,116.078,-0.000,88,-1.164,-60.000,60.000,false,0.492,15,false
38.274,0.045,-0.000,0.000,116.078,20.000,89,-1.160,-60.000,60.000,false,0.623,15,false
38.290,0.045,-0.000,0.000,116.078,20.000,89,-1.160,-60.000,60.000,false,0.623,15,false
38.305,0.045,-0.000,0.000,116.078,40.000,90,-1.156,-60.000,60.000,false,0.623,15,false
38.322,0.045,-0.000,0.000,116.078,40.000,91,-1.152,-60.000,60.000,false,0.623,15,false
38.338,0.043,-0.000,0.000,116.078,60.000,92,-1.148,-60.000,60.000,false,0.623,15,false
38.354,0.043,-0.000,0.000,116.078,60.000,93,-1.144,-60.000,60.000,false,0.623,15,false
38.375,0.041,-0.000,0.000,116.078,80.000,95,-1.135,-60.000,60.000,false,0.473,15,false
38.395,0.039,-0.000,0.000,116.078,80.000,96,-1.131,-60.000,60.000,false,0.473,15,false
38.417,0.038,-0.000,0.000,116.078,80.000,98,-1.118,-60.000,60.000,false,0.473,15,false
38.436,0.036,-0.000,0.000,116.078,80.000,100,-1.114,-60.000,60.000,false,0.473,15,false
38.460,0.035,-0.000,0.000,116.078,100.000,102,-1.102,-60.000,60.000,false,0.473,15,false
38.482,0.033,-0.000,0.000,116.078,100.000,104,-1.098,-60.000,60.000,false,0.284,15,false
38.499,0.032,-0.000,0.000,116.078,80.000,106,-1.089,-60.000,60.000,false,0.284,15,false
38.514,0.032,-0.000,0.000,116.078,80.000,107,-1.085,-60.000,60.000,false,0.284,15,false
38.531,0.030,-0.000,0.000,116.078,80.000,108,-1.081,-60.000,60.000,false,0.284,15,false
38.548,0.028,-0.000,0.000,116.078,100.000,110,-1.073,-60.000,60.000,false,0.284,15,false
38.563,0.028,-0.000,0.000,116.078,80.000,111,-1.068,-60.000,60.000,false,0.284,15,true
38.579,0.000,0.000,80.000,112.000,80.000,113,-1.060,-60.000,60.000,false,0.284,15,true
38.600,0.000,0.000,80.000,114.000,80.000,114,-1.056,-60.000,60.000,false,0.258,15,true
38.616,0.000,931.880,100.000,115.000,80.000,115,-1.052,-60.000,60.000,false,0.258,15,true
38.632,0.000,-1189.856,80.000,116.000,60.000,116,-1.048,-60.000,60.000,false,0.258,15,true
38.651,0.000,-2603.368,40.000,116.000,40.000,116,-1.048,-60.000,60.000,false,0.258,15,true
38.666,0.000,-1112.793,20.000,116.000,20.000,116,-1.048,-60.000,60.000,false,0.258,15,true
38.681,0.000,-1311.443,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.258,15,true
38.696,0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.258,15,true
38.724,0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003,15,true
38.740,0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003,15,true
38.756,0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003,15,true
38.771,0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003,15,true
38.786,0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003,15,true
38.805,0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003,15,true
38.824,0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003,15,true
38.848,0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.000,15,true
38.866,0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.000,15,true
38.884,0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.000,15,true
38.902,0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.000,15,true
38.922,0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.000,15,true
38.939,0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.000,15,true
38.962,0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003,15,true
38.987,0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003,15,true
39.003,0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003,15,true
39.017,0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003,15,true
39.032,0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003,15,true
39.046,0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003,15,true
39.067,0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,true,0.007,16,true
39.084,0.122,3000.000,59.366,117.175,-0.000,116,-1.048,-60.000,60.000,true,0.007,16,false
39.100,0.147,3000.000,111.503,119.113,-0.000,116,-1.048,-60.000,60.000,true,0.007,16,false
39.116,0.170,3000.000,159.439,121.660,-0.000,116,-1.048,-60.000,60.000,true,0.007,16,false
39.132,0.193,3000.000,207.547,124.988,40.000,118,-1.039,-60.000,60.000,true,0.007,16,false
39.153,0.219,3000.000,260.174,129.553,60.000,119,-1.035,-60.000,60.000,true,0.007,16,false
39.174,0.249,3000.000,319.162,135.828,100.000,122,-1.022,-60.000,60.000,true,1.246,16,false
39.191,0.282,3000.000,382.773,143.944,120.000,126,-1.006,-60.000,60.000,true,1.246,16,false
39.208,0.308,3000.000,434.039,151.361,200.000,130,-0.989,-60.000,60.000,true,1.246,16,false
39.224,0.333,3000.000,484.152,159.449,260.000,135,-0.964,-60.000,60.000,true,1.246,16,false
39.246,0.366,3000.000,551.604,171.851,340.000,144,-0.931,-60.000,60.000,true,1.246,16,false
39.262,0.388,3000.000,597.348,180.959,400.000,151,-0.901,-60.000,60.000,true,1.246,16,false
39.282,0.411,3000.000,644.095,190.996,460.000,161,-0.856,-60.000,60.000,true,1.516,16,false
39.298,0.442,3000.000,705.970,205.557,500.000,170,-0.818,-60.000,60.000,true,1.516,16,false
39.316,0.466,3000.000,756.374,218.265,560.000,181,-0.772,-60.000,60.000,true,1.516,16,false
39.334,0.493,3000.000,811.087,233.057,640.000,193,-0.722,-60.000,60.000,true,1.516,16,false
39.350,0.518,3000.000,863.363,248.102,680.000,206,-0.668,-60.000,60.000,true,1.516,16,false
39.367,0.542,3000.000,911.590,262.756,740.000,220,-0.609,-60.000,60.000,true,1.516,16,false
39.390,0.567,3000.000,964.975,279.927,820.000,240,-0.526,-60.000,60.000,true,1.749,16,false
39.415,0.604,3000.000,1040.288,306.043,940.000,263,-0.430,-60.000,60.000,true,1.749,16,false
39.438,0.638,3000.000,1111.495,332.425,1000.000,285,-0.330,-60.000,60.000,true,1.749,16,false
39.460,0.498,-2000.000,1065.491,356.934,1060.000,311,-0.225,-60.000,60.000,true,1.749,16,false
39.480,0.476,-2000.000,1023.339,378.502,1120.000,336,-0.121,-60.000,60.000,true,1.749,16,false
39.519,0.434,-2000.000,959.173,409.275,1240.000,384,0.079,-60.000,60.000,true,1.195,16,false
39.542,0.406,-2000.000,901.138,435.424,1240.000,411,0.192,-60.000,60.000,true,1.195,16,false
39.564,0.381,-2000.000,859.024,453.512,1180.000,438,0.305,-60.000,60.000,true,1.195,16,false
39.593,0.349,-2000.000,803.094,475.971,1140.000,467,0.422,-60.000,60.000,true,1.195,16,false
39.621,0.324,-2000.000,756.621,493.552,1040.000,491,0.526,-60.000,60.000,true,1.195,16,false
39.647,0.288,-2000.000,701.129,513.005,940.000,520,0.643,-60.000,60.000,true,0.123,16,false
39.671,0.262,-2000.000,647.415,530.393,880.000,539,0.726,-60.000,60.000,true,0.123,16,false
39.687,0.241,-2000.000,604.273,543.428,820.000,554,0.780,-60.000,60.000,true,0.123,16,false
39.703,0.224,-2000.000,572.997,552.388,780.000,565,0.831,-60.000,60.000,true,0.123,16,false
39.717,0.208,-2000.000,541.566,560.899,760.000,576,0.876,-60.000,60.000,true,0.123,16,false
39.732,0.193,-2000.000,512.410,568.369,700.000,586,0.914,-60.000,60.000,true,0.123,16,false
39.753,0.175,-2000.000,480.302,576.080,660.000,598,0.968,-60.000,60.000,true,0.094,16,false
39.775,0.151,-2000.000,427.952,587.282,600.000,610,1.018,-60.000,60.000,true,0.094,16,true
39.790,0.000,-2569.517,580.000,617.000,580.000,618,1.052,-60.000,60.000,true,0.094,16,true
39.806,-0.029,0.000,0.000,617.922,520.000,626,1.081,-60.000,60.000,true,0.094,16,false
39.821,-0.034,-0.000,0.000,617.922,500.000,632,1.106,-60.000,60.000,true,0.094,16,false
39.840,-0.039,-0.000,0.000,617.922,440.000,639,1.135,-60.000,60.000,true,0.094,16,false
39.860,-0.044,-0.000,0.000,617.922,360.000,645,1.160,-60.000,60.000,true,0.426,16,false
39.875,-0.046,-0.000,0.000,617.922,260.000,646,1.164,-60.000,60.000,true,0.426,16,false
39.889,-0.046,-0.000,0.000,617.922,180.000,646,1.164,-60.000,60.000,true,0.426,16,false
39.906,-0.046,-0.000,0.000,617.922,40.000,645,1.160,-60.000,60.000,true,0.426,16,false
39.927,-0.044,-0.000,0.000,617.922,-40.000,643,1.152,-60.000,60.000,true,0.426,16,false
39.944,-0.042,-0.000,0.000,617.922,-100.000,641,1.144,-60.000,60.000,true,0.426,16,false
39.964,-0.039,-0.000,0.000,617.922,-140.000,638,1.131,-60.000,60.000,true,0.477,16,false
39.981,-0.038,-0.000,0.000,617.922,-140.000,636,1.123,-60.000,60.000,true,0.477,16,false
39.996,-0.038,-0.000,0.000,617.922,-120.000,634,1.114,-60.000,60.000,true,0.477,16,false
40.013,-0.035,-0.000,0.000,617.922,-120.000,632,1.106,-60.000,60.000,true,0.477,16,false
40.039,-0.033,-0.000,0.000,617.922,-120.000,629,1.093,-60.000,60.000,true,0.477,16,false
40.055,-0.031,-0.000,0.000,617.922,-120.000,627,1.085,-60.000,60.000,true,0.477,16,false
40.076,-0.030,-0.000,0.000,617.922,-100.000,625,1.077,-60.000,60.000,true,0.134,16,false
40.094,-0.028,-0.000,0.000,617.922,-80.000,624,1.073,-60.000,60.000,true,0.134,16,false
40.110,-0.028,-0.000,0.000,617.922,-100.000,623,1.068,-60.000,60.000,true,0.134,16,true
40.127,0.000,1240.663,-80.000,622.000,-80.000,622,1.064,-60.000,60.000,true,0.134,16,true
40.142,0.000,0.000,-80.000,621.000,-60.000,621,1.060,-60.000,60.000,true,0.134,16,true
40.163,0.000,1296.320,-60.000,620.000,-60.000,620,1.052,-60.000,60.000,true,0.134,16,true
40.186,0.000,0.000,-60.000,619.000,-40.000,619,1.052,-60.000,60.000,true,0.032,16,true
40.202,0.000,967.362,-40.000,619.000,-20.000,619,1.052,-60.000,60.000,true,0.032,16,true
40.217,0.000,1234.765,-20.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.032,16,true
40.231,0.000,1368.281,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.032,16,true
40.245,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.032,16,true
40.262,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.032,16,true
40.278,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.032,16,true
40.307,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,16,true
40.323,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,16,true
40.341,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,16,true
40.359,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,16,true
40.376,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,16,true
40.391,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,16,true
40.412,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,16,true
40.429,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,16,true
40.445,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,16,true
40.460,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,16,true
40.476,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,16,true
40.491,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,16,true
40.507,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,16,true
40.527,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,16,true
40.542,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,16,true
40.567,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,16,true
40.585,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,16,true
40.603,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,false,0.003,17,true
40.622,-0.118,-3000.000,-50.818,618.139,-0.000,619,1.052,-60.000,60.000,false,0.003,17,false
40.646,-0.147,-3000.000,-111.689,615.873,-0.000,619,1.052,-60.000,60.000,false,0.003,17,false
40.669,-0.185,-3000.000,-189.975,610.916,-0.000,619,1.048,-60.000,60.000,false,0.003,17,false
40.689,-0.216,-3000.000,-250.358,605.876,-20.000,617,1.043,-60.000,60.000,false,0.003,17,false
40.708,-0.247,-3000.000,-312.398,599.416,-60.000,616,1.039,-60.000,60.000,false,0.003,17,false
40.726,-0.275,-3000.000,-368.909,592.467,-100.000,613,1.027,-60.000,60.000,false,0.003,17,false
40.743,-0.302,-3000.000,-421.095,585.142,-160.000,610,1.010,-60.000,60.000,false,0.003,17,false
40.764,-0.327,-3000.000,-470.651,577.367,-220.000,604,0.985,-60.000,60.000,false,1.611,17,false
40.781,-0.361,-3000.000,-535.207,565.850,-260.000,598,0.960,-60.000,60.000,false,1.611,17,false
40.797,-0.384,-3000.000,-584.395,556.269,-340.000,590,0.931,-60.000,60.000,false,1.611,17,false
40.814,-0.409,-3000.000,-633.663,545.862,-440.000,583,0.897,-60.000,60.000,false,1.611,17,false
40.838,-0.445,-3000.000,-707.263,528.510,-480.000,569,0.839,-60.000,60.000,false,1.611,17,false
40.855,-0.467,-3000.000,-754.534,516.621,-560.000,559,0.797,-60.000,60.000,false,1.611,17,false
40.877,-0.494,-3000.000,-805.782,502.856,-660.000,544,0.735,-60.000,60.000,false,1.895,17,false
40.894,-0.527,-3000.000,-871.014,483.917,-740.000,529,0.672,-60.000,60.000,false,1.895,17,false
40.911,-0.552,-3000.000,-924.844,467.323,-780.000,514,0.605,-60.000,60.000,false,1.895,17,false
40.929,-0.576,-3000.000,-976.429,450.533,-840.000,498,0.538,-60.000,60.000,false,1.895,17,false
40.944,-0.600,-3000.000,-1026.500,433.400,-900.000,482,0.476,-60.000,60.000,false,1.895,17,false
40.960,-0.621,-3000.000,-1073.123,416.723,-960.000,466,0.409,-60.000,60.000,false,1.895,17,false
40.981,-0.642,-3000.000,-1121.734,398.546,-1020.000,444,0.317,-60.000,60.000,false,1.760,17,false
40.997,-0.507,2000.000,-1082.074,377.088,-1080.000,426,0.242,-60.000,60.000,false,1.760,17,false
41.015,-0.489,2000.000,-1046.198,358.322,-1120.000,406,0.154,-60.000,60.000,false,1.760,17,false
41.032,-0.472,2000.000,-1012.908,341.462,-1140.000,387,0.071,-60.000,60.000,false,1.760,17,false
41.049,-0.454,2000.000,-977.110,323.973,-1140.000,366,-0.008,-60.000,60.000,false,1.760,17,false
41.068,-0.435,2000.000,-941.560,307.237,-1120.000,346,-0.092,-60.000,60.000,false,1.760,17,false
41.090,-0.409,2000.000,-905.269,290.810,-1100.000,322,-0.192,-60.000,60.000,false,0.353,17,false
41.116,-0.381,2000.000,-844.912,265.312,-1060.000,296,-0.300,-60.000,60.000,false,0.353,17,false
41.133,-0.363,2000.000,-810.950,251.541,-1000.000,279,-0.371,-60.000,60.000,false,0.353,17,false
41.150,-0.345,2000.000,-775.317,237.728,-1000.000,263,-0.438,-60.000,60.000,false,0.353,17,false
41.168,-0.328,2000.000,-741.703,225.262,-940.000,247,-0.505,-60.000,60.000,false,0.353,17,false
41.186,-0.309,2000.000,-705.401,212.458,-900.000,232,-0.568,-60.000,60.000,false,0.353,17,false
41.209,-0.288,2000.000,-668.116,200.003,-860.000,212,-0.651,-60.000,60.000,false,0.287,17,false
41.225,-0.267,2000.000,-624.266,186.316,-820.000,199,-0.705,-60.000,60.000,false,0.287,17,false
41.243,-0.250,2000.000,-591.404,176.598,-780.000,186,-0.760,-60.000,60.000,false,0.287,17,false
41.259,-0.233,2000.000,-556.287,166.831,-760.000,174,-0.810,-60.000,60.000,false,0.287,17,false
41.276,-0.216,2000.000,-523.632,158.281,-720.000,163,-0.851,-60.000,60.000,false,0.287,17,false
41.292,-0.199,2000.000,-489.487,149.924,-660.000,152,-0.897,-60.000,60.000,false,0.287,17,false
41.314,-0.181,2000.000,-456.899,142.480,-620.000,140,-0.952,-60.000,60.000,false,0.360,17,false
41.331,-0.161,2000.000,-414.704,133.730,-600.000,131,-0.989,-60.000,60.000,false,0.360,17,false
41.350,-0.142,2000.000,-378.624,126.900,-580.000,121,-1.031,-60.000,60.000,false,0.360,17,true
41.378,-0.112,2000.000,-320.215,117.548,-500.000,107,-1.089,-60.000,60.000,false,0.360,17,false
41.397,0.036,0.000,0.000,116.078,-460.000,99,-1.118,-60.000,60.000,false,0.360,17,false
41.420,0.042,-0.000,0.000,116.078,-400.000,92,-1.148,-60.000,60.000,false,0.499,17,false
41.440,0.045,-0.000,0.000,116.078,-280.000,89,-1.160,-60.000,60.000,false,0.499,17,false
41.459,0.046,-0.000,0.000,116.078,-180.000,87,-1.169,-60.000,60.000,false,0.499,17,false
41.479,0.048,-0.000,0.000,116.078,-140.000,85,-1.177,-60.000,60.000,false,0.499,17,false
41.495,0.048,-0.000,0.000,116.078,-80.000,84,-1.181,-60.000,60.000,false,0.499,17,false
41.512,0.048,-0.000,0.000,116.078,-60.000,84,-1.181,-60.000,60.000,false,0.499,17,false
41.539,0.050,-0.000,0.000,116.078,-40.000,83,-1.185,-60.000,60.000,false,0.346,17,false
41.559,0.050,-0.000,0.000,116.078,-40.000,82,-1.189,-60.000,60.000,false,0.346,17,false
41.579,0.050,-0.000,0.000,116.078,-40.000,82,-1.189,-60.000,60.000,false,0.346,17,false
41.607,0.050,-0.000,0.000,116.078,-0.000,82,-1.189,-60.000,60.000,false,0.346,17,false
41.628,0.050,-0.000,0.000,116.078,-0.000,82,-1.189,-60.000,60.000,false,0.346,17,false
41.658,0.050,-0.000,0.000,116.078,-0.000,82,-1.189,-60.000,60.000,false,0.357,17,false
41.673,0.050,-0.000,0.000,116.078,-0.000,82,-1.189,-60.000,60.000,false,0.357,17,false
41.692,0.050,-0.000,0.000,116.078,-0.000,82,-1.189,-60.000,60.000,false,0.357,17,false
41.708,0.050,-0.000,0.000,116.078,-0.000,82,-1.189,-60.000,60.000,false,0.357,17,false
41.724,0.050,-0.000,0.000,116.078,-0.000,82,-1.189,-60.000,60.000,false,0.357,17,false
41.740,0.050,-0.000,0.000,116.078,-0.000,82,-1.189,-60.000,60.000,false,0.357,17,false
41.756,0.050,-0.000,0.000,116.078,-0.000,82,-1.189,-60.000,60.000,false,0.357,17,false
41.776,0.050,-0.000,0.000,116.078,-0.000,82,-1.189,-60.000,60.000,false,0.127,17,false
41.792,0.050,-0.000,0.000,116.078,-0.000,82,-1.189,-60.000,60.000,false,0.127,17,false
41.806,0.050,-0.000,0.000,116.078,-0.000,82,-1.189,-60.000,60.000,false,0.127,17,false
41.823,0.050,-0.000,0.000,116.078,-0.000,82,-1.189,-60.000,60.000,false,0.127,17,false
41.839,0.050,-0.000,0.000,116.078,-0.000,82,-1.189,-60.000,60.000,false,0.127,17,false
41.854,0.050,-0.000,0.000,116.078,-0.000,82,-1.189,-60.000,60.000,false,0.127,17,false
41.870,0.050,-0.000,0.000,116.078,-0.000,82,-1.189,-60.000,60.000,false,0.127,17,false
41.890,0.050,-0.000,0.000,116.078,-0.000,82,-1.189,-60.000,60.000,false,0.083,17,false
41.914,0.050,-0.000,0.000,116.078,-0.000,82,-1.189,-60.000,60.000,false,0.083,17,false
41.931,0.050,-0.000,0.000,116.078,-0.000,82,-1.189,-60.000,60.000,false,0.083,17,false
41.947,0.050,-0.000,0.000,116.078,-0.000,82,-1.189,-60.000,60.000,false,0.083,17,false
41.964,0.050,-0.000,0.000,116.078,-0.000,82,-1.189,-60.000,60.000,false,0.083,17,false
41.979,0.050,-0.000,0.000,116.078,-0.000,83,-1.185,-60.000,60.000,false,0.083,17,false
41.999,0.050,-0.000,0.000,116.078,20.000,83,-1.185,-60.000,60.000,false,0.178,17,false
42.013,0.050,-0.000,0.000,116.078,20.000,83,-1.185,-60.000,60.000,false,0.178,17,false
42.030,0.050,-0.000,0.000,116.078,40.000,84,-1.181,-60.000,60.000,false,0.178,17,false
42.046,0.049,-0.000,0.000,116.078,20.000,84,-1.181,-60.000,60.000,false,0.178,17,false
42.064,0.048,-0.000,0.000,116.078,40.000,85,-1.177,-60.000,60.000,false,0.178,17,false
42.081,0.048,-0.000,0.000,116.078,20.000,85,-1.177,-60.000,60.000,false,0.178,17,false
42.098,0.048,-0.000,0.000,116.078,20.000,85,-1.177,-60.000,60.000,false,0.178,17,false
42.119,0.048,-0.000,0.000,116.078,-0.000,85,-1.177,-60.000,60.000,false,0.317,17,false
42.134,0.048,-0.000,0.000,116.078,-0.000,85,-1.177,-60.000,60.000,false,0.317,17,false
42.148,0.048,-0.000,0.000,116.078,-0.000,85,-1.177,-60.000,60.000,false,0.317,17,false
42.173,0.048,-0.000,0.000,116.078,-0.000,85,-1.177,-60.000,60.000,false,0.317,17,false
42.190,0.048,-0.000,0.000,116.078,-0.000,85,-1.177,-60.000,60.000,false,0.317,17,false
42.209,0.048,-0.000,0.000,116.078,20.000,86,-1.173,-60.000,60.000,false,0.317,17,false
42.228,0.048,-0.000,0.000,116.078,20.000,86,-1.173,-60.000,60.000,false,0.426,17,false
42.245,0.046,-0.000,0.000,116.078,40.000,87,-1.169,-60.000,60.000,false,0.426,17,false
42.260,0.046,-0.000,0.000,116.078,20.000,87,-1.169,-60.000,60.000,false,0.426,17,false
42.276,0.046,-0.000,0.000,116.078,40.000,88,-1.164,-60.000,60.000,false,0.426,17,false
42.290,0.046,-0.000,0.000,116.078,40.000,88,-1.164,-60.000,60.000,false,0.426,17,false
42.307,0.045,-0.000,0.000,116.078,40.000,89,-1.160,-60.000,60.000,false,0.426,17,false
42.321,0.045,-0.000,0.000,116.078,40.000,89,-1.160,-60.000,60.000,false,0.426,17,false
42.341,0.045,-0.000,0.000,116.078,40.000,90,-1.156,-60.000,60.000,false,0.364,17,false
42.357,0.043,-0.000,0.000,116.078,40.000,91,-1.152,-60.000,60.000,false,0.364,17,false
42.373,0.043,-0.000,0.000,116.078,60.000,91,-1.152,-60.000,60.000,false,0.364,17,false
42.388,0.043,-0.000,0.000,116.078,40.000,92,-1.148,-60.000,60.000,false,0.364,17,false
42.406,0.042,-0.000,0.000,116.078,40.000,93,-1.144,-60.000,60.000,false,0.364,17,false
42.433,0.042,-0.000,0.000,116.078,40.000,94,-1.139,-60.000,60.000,false,0.364,17,false
42.455,0.040,-0.000,0.000,116.078,60.000,96,-1.131,-60.000,60.000,false,0.331,17,false
